phase,epoch,global_epoch,train_loss,val_loss,train_metric,val_metric,train_distill_loss,val_distill_loss
stage1_gcn_kd,1,1,0.341350292368811,0.48254336203847614,0.6613663260198491,0.7629234165950072,1.3654053357182716,0.21395079578672135
stage1_gcn_kd,2,2,0.2630776051355868,0.31286644084112986,0.7694083634972914,0.7716910722385583,0.9578586050442287,0.23012416703360422
stage1_gcn_kd,3,3,0.2468046549023414,0.2990995794534683,0.7860124026998886,0.7625011102838218,0.7079757829101718,0.10573011636734009
stage1_gcn_kd,4,4,0.240084848537737,0.27607470963682446,0.7807127422475743,0.7610549496327633,0.5213820259181821,0.04782219710094588
stage1_gcn_kd,5,5,0.23015666342511468,0.2635980120726994,0.7981381039890071,0.7832853932916527,0.4242679026662087,0.03634659413780485
stage1_gcn_kd,6,6,0.2243658136956546,0.3082540397133146,0.808962693262295,0.7694884082208815,0.36419428489646133,0.03454649608050074
stage1_gcn_kd,7,7,0.22063838188745538,0.2470048793724605,0.8133892028893362,0.7753355813965218,0.3238203197109456,0.03770400743399348
stage1_gcn_kd,8,8,0.21828455766853022,0.2802086366074426,0.8133291357578335,0.7714658132865786,0.28326415650698605,0.03210207207926682
stage1_gcn_kd,9,9,0.21578697130388144,0.22724233780588424,0.8150327902997723,0.7721853506284546,0.2537405107702528,0.03806159432445254
stage1_gcn_kd,10,10,0.21516462613125237,0.2700971130813871,0.8149136574321655,0.7553291648427983,0.22689606127690296,0.03830716013908386
stage1_gcn_kd,11,11,0.21319719145492633,0.2649118368114744,0.818072671125952,0.7799709790103243,0.203313947636254,0.03547950195414679
stage1_gcn_kd,12,12,0.21182963951509826,0.26002237839358194,0.8183276672297319,0.7786841992502529,0.1851834590945925,0.0380564991916929
stage1_gcn_kd,13,13,0.21237068973025497,0.22569098430020468,0.8152337781924919,0.7810596668382576,0.1674922771599828,0.03120479466659682
stage1_gcn_kd,14,14,0.20943282210097022,0.2911772621529443,0.8199774844031347,0.776907151909182,0.15242005823826305,0.040331292897462845
stage1_gcn_kd,15,15,0.21074936584550508,0.2420384351696287,0.8157001629530051,0.7829157065743018,0.1420894286462239,0.02940874599984714
stage1_gcn_kd,16,16,0.20648373967530775,0.24896212347916194,0.82634407775701,0.7813118837116195,0.13198523922842376,0.0369050321834428
stage1_gcn_kd,17,17,0.2081162281790558,0.2720812793288912,0.8212452344269078,0.7787128782218717,0.1218813951222264,0.028506181868059293
stage1_gcn_kd,18,18,0.20803692602381416,0.25057387139116016,0.8199004557925376,0.7807250949278073,0.11226992400325074,0.025776479127151624
stage1_gcn_kd,19,19,0.20765085700823335,0.23448207761560166,0.8182621266762746,0.7768126329444422,0.10554063335365178,0.02902684999363763
stage1_gcn_kd,20,20,0.2032870659414603,0.2727635417665754,0.8293039836993029,0.7756991787874514,0.09588866163881457,0.021329389618975774
stage1_gcn_kd,21,21,0.2024642913317194,0.23445645613329752,0.8325968053881287,0.7835294668482754,0.09126025255845517,0.022425092490656034
stage1_gcn_kd,22,22,0.20304619627339499,0.21833285050732748,0.8308032502307842,0.7880366635374857,0.08798880175668367,0.02287157598350729
stage1_gcn_kd,23,23,0.2015808200349613,0.22253120797021048,0.8331110072632416,0.7872420097280334,0.08582171280773318,0.02362878460969244
stage1_gcn_kd,24,24,0.20229829847812653,0.2160845228603908,0.8319055219709727,0.7828571290755075,0.08299135979341,0.024045156048876897
stage1_gcn_kd,25,25,0.20144879817962646,0.23848748419966018,0.8332235099220452,0.7801118926698839,0.07735348523271326,0.021093075828892843
stage1_gcn_kd,26,26,0.2010708977373279,0.23405845250402177,0.833605908707392,0.7729830738270606,0.07650961863751314,0.026512239394443377
stage1_gcn_kd,27,27,0.20032576821288284,0.2242489755153656,0.8334379992261759,0.7793293540376324,0.07303059542057466,0.021481349798185483
stage1_gcn_kd,28,28,0.2012957355805806,0.22393076973302023,0.8315746146371351,0.7822591202094565,0.06980161840210156,0.024158161665712084
