phase,epoch,global_epoch,train_loss,val_loss,train_metric,val_metric,train_distill_loss,val_distill_loss,train_cross_distill_loss,val_cross_distill_loss
stage1_gcn_kd,1,1,0.44718560971775834,0.31007719383789945,0.5905360020716461,0.7348814562613084,5.390089531334079,0.3106471850321843,0.0,0.0
stage1_gcn_kd,2,2,0.29636932879078143,0.3107644078823236,0.7336525864376502,0.7677258873108722,3.865320864988833,0.07982086676817673,0.0,0.0
stage1_gcn_kd,3,3,0.27690968951400446,0.2813389908808928,0.74191896756901,0.7518584044927175,3.0239736547275466,0.05326270741912035,0.0,0.0
stage1_gcn_kd,4,4,0.2642017482798927,0.25035646099310654,0.7601784991178296,0.7634773785492794,2.5715133535618686,0.047117580874608114,0.0,0.0
stage1_gcn_kd,5,5,0.2545984408685139,0.24695390577499682,0.7776017957685858,0.7713977154519985,2.2622242241489645,0.05683657727562464,0.0,0.0
stage1_gcn_kd,6,6,0.24996590112545053,0.2425060639014611,0.7770194574961816,0.774496451703044,2.0261943315973086,0.05528794458279243,0.0,0.0
stage1_gcn_kd,7,7,0.24472037109793449,0.2393212501819317,0.7846619182462264,0.7768895175967357,1.8424772291767353,0.04591485256185898,0.0,0.0
stage1_gcn_kd,8,8,0.2388582894084405,0.2288761826661917,0.7931706014022281,0.7704936782650088,1.6860529914194224,0.04518724634097172,0.0,0.0
stage1_gcn_kd,9,9,0.23651602499339044,0.2243070499255107,0.7956323723823164,0.7767270865699255,1.555993491289567,0.047327619045972824,0.0,0.0
stage1_gcn_kd,10,10,0.23108474849438182,0.229367189682447,0.8057635311088713,0.7659773152061535,1.4605509054904082,0.05316488960614571,0.0,0.0
stage1_gcn_kd,11,11,0.23134477071616114,0.220080900650758,0.8022208607895068,0.7695771498792953,1.3663893329853913,0.051889354506364234,0.0,0.0
stage1_gcn_kd,12,12,0.22783788445652747,0.2302366288808676,0.8078727066595665,0.7782558793904921,1.2881318574049034,0.04864544908587749,0.0,0.0
stage1_gcn_kd,13,13,0.2264055767837836,0.2326113891143065,0.810000166103436,0.7802284275143121,1.2218695757340412,0.05131232337309764,0.0,0.0
stage1_gcn_kd,14,14,0.22262748513294725,0.22592457441183236,0.8148103303831146,0.7621877084002054,1.1589258276686376,0.04675822819654758,0.0,0.0
