phase,epoch,global_epoch,train_loss,val_loss,train_metric,val_metric,train_distill_loss,val_distill_loss
stage1_gcn_kd,1,1,0.2873425883602123,0.29281734503232515,0.6731029112633493,0.7393398607643391,3.9819303799648673,0.5574202583386347
stage1_gcn_kd,2,2,0.24187667698276286,0.2622309120801779,0.7326627907245227,0.7423209308058833,1.6393542715481348,0.5484298651035016
stage1_gcn_kd,3,3,0.23647502140731227,0.23385067169482893,0.7402146866526715,0.722752697899672,0.948562856231417,0.250807082423797
stage1_gcn_kd,4,4,0.2363889492592033,0.23203067023020524,0.732261657836561,0.7503799427008389,0.5217008621108775,0.22053438195815453
stage1_gcn_kd,5,5,0.23457015685889185,0.23445006288014925,0.7324587920388277,0.7436691128253906,0.27199312086616245,0.06018609267014723
stage1_gcn_kd,6,6,0.23632255394239815,0.23178957746579096,0.7248982126419931,0.7579915024429328,0.13419258488076075,0.03695623361720489
stage1_gcn_kd,7,7,0.2351638061963782,0.2393150833936838,0.7237445398862025,0.7538166431821143,0.06940667373033202,0.01594629167364194
stage1_gcn_kd,8,8,0.2339840710771327,0.2244715507213886,0.7280666372318825,0.7606811313758648,0.03984254381942506,0.006541556213051081
stage1_gcn_kd,9,9,0.23492968310506976,0.24036609209500825,0.7216782789318502,0.7300649354264549,0.02839534459825681,0.007725502937459028
stage1_gcn_kd,10,10,0.2351705792302988,0.2262784895988611,0.7181898382506362,0.7585473654522629,0.02406130071577369,0.004189085645171313
stage1_gcn_kd,11,11,0.23400019185275447,0.2157886498249494,0.7280185531731203,0.7613888588155667,0.02469423814315577,0.002335380924005921
stage1_gcn_kd,12,12,0.23452025773573895,0.2205343750806955,0.7270913203911203,0.7511618862688921,0.022065213387261848,0.0035991881472560074
stage1_gcn_kd,13,13,0.23310678437048074,0.251755212361996,0.7296024089589325,0.7502099687254619,0.023301651093120476,0.0025331584754614877
stage1_gcn_kd,14,14,0.2356395274400711,0.23417977759471306,0.7208898241569095,0.7351342485122752,0.01938051662920993,0.002151091627848263
stage1_gcn_kd,15,15,0.23542502537673834,0.2282066815174543,0.7224355372383046,0.7368907701275229,0.019701365086877226,0.002409664125969777
stage1_gcn_kd,16,16,0.2334891661089294,0.22036483654609093,0.7315179442269771,0.7553580698666501,0.02150351417307951,0.0016923795472114133
stage1_gcn_kd,17,17,0.2335821712503628,0.24174462258815765,0.7309738240348804,0.7235884725158641,0.01910089929493106,0.0015809156018524216
stage1_gcn_kd,18,18,0.23248718526898599,0.23145859975081223,0.7331279740698612,0.7601836041287519,0.017687124361721228,0.0007136891407963748
stage1_gcn_kd,19,19,0.2293314336209881,0.23541884238903338,0.7435977729516581,0.7606888475674678,0.01519427703199338,0.0006038708513817535
stage1_gcn_kd,20,20,0.2298094110221279,0.21603840360274681,0.7456405643935239,0.7563797866038836,0.013313823455602539,0.0010330735687882854
stage1_gcn_kd,21,21,0.22950601592964057,0.21762281083143675,0.7428301414687576,0.7532172582353294,0.013247199518111895,0.0009790564430519366
stage1_gcn_kd,22,22,0.22960649643625533,0.21597125438543466,0.7447841709574005,0.7605014509908958,0.011444967221088556,0.0009381544077768922
stage1_gcn_kd,23,23,0.2295944138753171,0.2229978579741258,0.7433506093789958,0.7572749651132872,0.012692086883269402,0.000607739645951929
stage1_gcn_kd,24,24,0.2261625590677164,0.21638476390105027,0.758903588690543,0.7547102378032032,0.011386020603228589,0.0004139420836089322
stage1_gcn_kd,25,25,0.22517726555162546,0.21542491018772125,0.7601694797584196,0.7591932239811167,0.011659710050313448,0.00033615300512442796
stage1_gcn_kd,26,26,0.22594428533802227,0.21940385378324068,0.7581685528902873,0.7553177725067765,0.010655490729045503,0.00046687193277578516
stage1_gcn_kd,27,27,0.2263063213654927,0.2167158550941027,0.7532518599367807,0.7640350678928732,0.00998117203101972,0.00024940487212286546
stage1_gcn_kd,28,28,0.22633322343534354,0.22421923623635218,0.7567982559417682,0.7637936858661994,0.009080135040175246,0.000292350061219902
stage1_gcn_kd,29,29,0.22478976587251742,0.22403640357347634,0.7586909600013212,0.756987732793908,0.009178332922676084,0.0002600688637288001
stage1_gcn_kd,30,30,0.22612517509533434,0.2163493954218351,0.7548904166619655,0.7696318131704977,0.0089521580375731,0.0002912271817107327
stage1_gcn_kd,31,31,0.22475938727052844,0.2193959653377533,0.7638041442851731,0.7645817720414839,0.008949299974899207,0.00027095789174871665
stage1_gcn_kd,32,32,0.22294836202446294,0.22116311696859506,0.7676271765381816,0.7638880404311853,0.008187964810438606,0.00014459446314364098
stage1_gcn_kd,33,33,0.22363958082028798,0.2207081363751338,0.7631758466038455,0.7607756649298444,0.008008498171040294,0.00013612014355693155
stage1_gcn_kd,34,34,0.22306640613443998,0.22410709009720728,0.7647992278897225,0.7623542549634029,0.007612662936313724,0.00017570148786314978
