phase,epoch,global_epoch,train_loss,val_loss,train_metric,val_metric,train_distill_loss,val_distill_loss,train_cross_distill_loss,val_cross_distill_loss
stage1_gcn_kd,1,1,0.8905433855558696,1.1113828023274739,0.5928524028092683,0.6044226044226044,5.915544208727385,0.2763513724009196,4.115456832082648,3.7766710917154946
stage1_gcn_kd,2,2,0.8604515477230674,1.1996782620747883,0.6954667367140408,0.616005616005616,5.422737523129112,0.18558100859324136,4.0353341353567025,3.7253405253092446
stage1_gcn_kd,3,3,0.8223004592092413,1.082852045694987,0.7356909804789028,0.6038961038961038,5.2133026123046875,0.2963838577270508,3.979562859786184,3.6868769327799478
stage1_gcn_kd,4,4,0.797053337097168,1.2345463434855144,0.753638776751645,0.6651456651456651,5.086692810058594,0.3938785791397095,3.9402216861122534,3.6817735036214194
stage1_gcn_kd,5,5,0.7899511738827354,1.2205478350321453,0.7532433777581155,0.6474201474201474,4.987688566509046,0.40914968649546307,3.912648652729235,3.6312249501546225
stage1_gcn_kd,6,6,0.7845794778121146,1.270705223083496,0.7679865066637173,0.6762021762021762,4.885173195286801,0.37176915009816486,3.8976191470497534,3.6157073974609375
stage1_gcn_kd,7,7,0.7854149467066714,1.1548089186350505,0.7608831499198142,0.6837486837486838,4.7844704075863485,0.30023686091105145,3.875444111071135,3.5998481114705405
stage1_gcn_kd,8,8,0.7706927751239977,1.268206278483073,0.7791350992645025,0.6740961740961742,4.661728306820518,0.2333576480547587,3.8479686536287008,3.5928640365600586
stage1_gcn_kd,9,9,0.7531935039319491,1.1799883842468262,0.7884145329867832,0.6930501930501931,4.553506550035979,0.17064019044240317,3.7902189555921053,3.5589141845703125
stage1_gcn_kd,10,10,0.7458348023264032,1.2476750214894612,0.7942929823591219,0.6928746928746928,4.468117964895148,0.11572460333506267,3.7872948897512337,3.5618346532185874
stage1_gcn_kd,11,11,0.7531003952026367,1.2979378700256348,0.7883371122048333,0.7021762021762021,4.407655816329153,0.08934651811917622,3.7485198974609375,3.5475378036499023
stage1_gcn_kd,12,12,0.7456443184300473,1.2274706363677979,0.7916745009124592,0.6965601965601965,4.37116161145662,0.07956301172574361,3.744754992033306,3.528611183166504
