phase,epoch,global_epoch,train_loss,val_loss,train_metric,val_metric,train_distill_loss,val_distill_loss
stage1_gcn_kd,1,1,0.43786913004456735,0.4465452478482173,0.6896159287123993,0.7509285087518527,1.3412045623574937,0.15114824015360612
stage1_gcn_kd,2,2,0.2816082791102176,0.2707850474577684,0.7412168437982497,0.7363943933763467,0.37478879033302775,0.17257869358246142
stage1_gcn_kd,3,3,0.2550004764783139,0.23163893245733702,0.7585635526516402,0.7626502805793978,0.213272255294177,0.10628955753949973
stage1_gcn_kd,4,4,0.24276535897230617,0.2539373475771684,0.7546593698069001,0.6841527476793084,0.12920474778024518,0.06312790140509605
stage1_gcn_kd,5,5,0.23490207611906286,0.2947931713782824,0.7658983373571847,0.7113084315311732,0.08842100590771558,0.0303875354047005
stage1_gcn_kd,6,6,0.22905950552346754,0.23038384662224695,0.7690642893380035,0.7486226356383621,0.05898623548600138,0.02086043443817359
stage1_gcn_kd,7,7,0.2261714657046357,0.2173918944138747,0.7735654056907206,0.755477813671379,0.0407769323839825,0.027806890985140435
stage1_gcn_kd,8,8,0.2249085275190217,0.22208376687306625,0.7689037616313469,0.7426697398233321,0.027132371402516658,0.012128749432472082
stage1_gcn_kd,9,9,0.22450797183781254,0.2235845121053549,0.7621256886485667,0.7635812626682986,0.019496487111461406,0.008745106295324288
stage1_gcn_kd,10,10,0.22271542159878477,0.22920546164879432,0.7695191233603212,0.7504659417086011,0.014355725361680498,0.007953420711251406
stage1_gcn_kd,11,11,0.22372993309887088,0.2200387303645794,0.766568714120088,0.746804807541949,0.010698779999297492,0.006363617471204354
stage1_gcn_kd,12,12,0.2210027044829057,0.20575173428425422,0.7725985743858784,0.7642342853999032,0.008891182595255728,0.0020787502961376538
stage1_gcn_kd,13,13,0.22054786569609933,0.20664004179147574,0.7742830492022167,0.7619458617200591,0.006958811006945919,0.001401800187662817
stage1_gcn_kd,14,14,0.2206340152390149,0.20369336238274208,0.7708983533134441,0.7667914772914056,0.006060747558022945,0.0014027667572148717
stage1_gcn_kd,15,15,0.21908468205709847,0.21871739740555102,0.7809921315719238,0.7442980632706501,0.005221508025210731,0.0011527721788017796
stage1_gcn_kd,16,16,0.2193353580577033,0.20889785771186536,0.7780751491297332,0.7736171220584351,0.004594308968006196,0.0010968485730700195
stage1_gcn_kd,17,17,0.21764456115815103,0.20558622135565832,0.7819744082179211,0.7663671548503341,0.00412629202616458,0.00108650025839989
stage1_gcn_kd,18,18,0.21839259564876556,0.20919036406737107,0.7812007811640863,0.7768763253062542,0.004137770099356315,0.0006911441674814201
stage1_gcn_kd,19,19,0.21698512684325783,0.2454812629864766,0.7832488755959539,0.7605203329572929,0.0038779029570405886,0.0006108737389485424
stage1_gcn_kd,20,20,0.2166187047046058,0.20174913222973162,0.78589877983424,0.7690039414117392,0.003685531731485864,0.0008309177848367164
stage1_gcn_kd,21,21,0.21626868980879688,0.23068045882078317,0.783141886930555,0.7646184084477324,0.0035186571791311918,0.0005911374755669385
stage1_gcn_kd,22,22,0.21599307139309085,0.22096764353605416,0.786774480122875,0.7477762394995918,0.003454893164583767,0.0006575050513045146
stage1_gcn_kd,23,23,0.21572253108024597,0.21367585888275734,0.7895307662882872,0.7766538268947123,0.003401208502639617,0.0006801225379324303
stage1_gcn_kd,24,24,0.2143350731657476,0.2144856590491075,0.7916695208570723,0.7673714320523253,0.0033321600260060964,0.0005901696097750503
stage1_gcn_kd,25,25,0.2139375991359049,0.20417006313800812,0.7916816776627044,0.771182723910699,0.0031599965806556295,0.0006951882342736309
stage1_gcn_kd,26,26,0.2143022924357531,0.20853005808133346,0.7885591864611458,0.780082886795593,0.0031437009610995954,0.0005482039302408409
stage1_gcn_kd,27,27,0.21143637582355615,0.20766854744691116,0.7988562286840345,0.7705771963317924,0.0028904067110080197,0.00028863134390961094
stage1_gcn_kd,28,28,0.20914257120112983,0.1990415763396483,0.8045293620721207,0.785956692415282,0.0025199219270856405,0.0003069744740899366
stage1_gcn_kd,29,29,0.20919302531651088,0.20879158148398766,0.8033606083804088,0.7816353702078779,0.00241521043864516,0.00028804965460529696
stage1_gcn_kd,30,30,0.2084533433829035,0.20230008088625395,0.8036075681565004,0.7790918491497748,0.0024632716275827618,0.0003597449618749894
stage1_gcn_kd,31,31,0.20791400345612546,0.20117372962144706,0.8050451094142396,0.7785762743622673,0.0024060642926440555,0.00045671492877702875
stage1_gcn_kd,32,32,0.20681132178525535,0.2033212803877317,0.8121329586585858,0.7793117679743506,0.002341060988291414,0.0003044046573519993
stage1_gcn_kd,33,33,0.20629282903914548,0.2088428930594371,0.8118952034940999,0.7724866735654085,0.0022855562511926554,0.00028214208186210063
stage1_gcn_kd,34,34,0.20589842297592942,0.20429097345242134,0.8120752897949123,0.7769530890073802,0.002256257377555404,0.00027570160567008244
stage1_gcn_kd,35,35,0.20515103349272085,0.20390588503617507,0.8123069233855967,0.780304294427725,0.002150649274936972,0.00018213604702256047
stage1_gcn_kd,36,36,0.20322364872815657,0.2047508805990219,0.8174964399942509,0.773293596093601,0.0020665374254256637,0.00021102207224780263
stage1_gcn_kd,37,37,0.20388795473441787,0.1993329215508241,0.8158969860245375,0.7830992628852457,0.0019762948849143423,0.00020890577042546982
stage1_gcn_kd,38,38,0.2026995742807583,0.20187219289632943,0.8202045706049255,0.7841507323654112,0.0019528158317909253,0.00020276744908187538
stage1_gcn_kd,39,39,0.20381044231507242,0.20988562588508314,0.8169397798753694,0.7775371570822287,0.0019531103601793246,0.00018633506260812283
stage1_gcn_kd,40,40,0.20397754028743628,0.20451675584683052,0.8174835158638379,0.7787472969840262,0.0019184269773659809,0.00019138894388631272
stage2_transformer,1,41,0.19883008103589622,0.20016655669762537,0.8301058116326893,0.7778077896095331,nan,nan
stage2_transformer,2,42,0.19588000927956736,0.20115603850438044,0.8354178532421979,0.7787853770261076,nan,nan
stage2_transformer,3,43,0.19561688054581078,0.20121498520557696,0.835267264055685,0.7792139101263352,nan,nan
stage2_transformer,4,44,0.19444268645376575,0.20109991156137907,0.8371622836334441,0.7789192837349446,nan,nan
stage2_transformer,5,45,0.19434884677127917,0.20139588186374077,0.8379435992334626,0.7788897312335878,nan,nan
stage2_transformer,6,46,0.19416598709566252,0.20066595650636232,0.8389740245344909,0.7792853856552995,nan,nan
stage2_transformer,7,47,0.19469598771966234,0.20166655801809752,0.8372594179241766,0.778806608452301,nan,nan
stage2_transformer,8,48,0.19382003314641058,0.20214686943934515,0.8381876743415123,0.778869486855812,nan,nan
stage2_transformer,9,49,0.19375638526921368,0.20141182725246137,0.8382357445944515,0.779262737940205,nan,nan
stage2_transformer,10,50,0.1938923284107325,0.20184289377469283,0.839389350926902,0.7792163261683305,nan,nan
stage2_transformer,11,51,0.19361438784672289,0.201756925537036,0.8400855823402155,0.7792023780853454,nan,nan
stage2_transformer,12,52,0.19367125082989128,0.20179200630921584,0.8377171230408514,0.7791664616644435,nan,nan
stage2_transformer,13,53,0.1933462658554924,0.2016248874939405,0.8395480015657121,0.7792284182378869,nan,nan
stage2_transformer,14,54,0.19338976196488555,0.20231838753590217,0.8398921471010286,0.7791019282899926,nan,nan
stage2_transformer,15,55,0.1938140973144648,0.20168522688058707,0.8377355858718922,0.778962422291596,nan,nan
stage2_transformer,16,56,0.19320901635350013,0.20220036346178788,0.841139202531303,0.7790998420984722,nan,nan
stage2_transformer,17,57,0.19316034155840778,0.20184787420126107,0.8403222017373008,0.7790828231681592,nan,nan
stage2_transformer,18,58,0.19336791306125875,0.20202401280403137,0.8394690845559286,0.7790881407559235,nan,nan
