phase,epoch,global_epoch,train_loss,val_loss,train_metric,val_metric,train_distill_loss,val_distill_loss
stage1_gcn_kd,1,1,0.6389176383310434,0.4156856281416757,0.6081935686921424,0.6202495109971903,3.9610801910867495,0.2239511332341603
stage1_gcn_kd,2,2,0.3748451763269853,0.2985151154654367,0.7255898309109656,0.751270051689187,1.8473254490871818,0.1480025968381337
stage1_gcn_kd,3,3,0.31576908425408967,0.26181679112570627,0.7537424698868332,0.7609103225601458,1.1833496750617514,0.054492573120764325
stage1_gcn_kd,4,4,0.2808423626179598,0.24367829944406236,0.7755304962575026,0.7624187764942914,0.8074015378952026,0.0305075826389449
stage1_gcn_kd,5,5,0.2641783338420245,0.23460704513958522,0.7812384608335777,0.7724399128188141,0.6079142324778498,0.02310230822435447
stage1_gcn_kd,6,6,0.25150733486730226,0.22511525877884456,0.7838985371577848,0.7797002631589723,0.48187263583650397,0.02117131065045084
stage1_gcn_kd,7,7,0.2428996377453512,0.21758757744516646,0.792025358680076,0.759636699333551,0.40117442851163904,0.02132958040705749
stage1_gcn_kd,8,8,0.23528069531431003,0.22679394483566284,0.8001839707052155,0.7598052124001121,0.3413843798394106,0.023379006556102207
stage1_gcn_kd,9,9,0.2288943237187911,0.22312578346048081,0.8073423549506721,0.7823644388689376,0.3002457211212236,0.01985201851597854
stage1_gcn_kd,10,10,0.22604603578849713,0.22121884567396982,0.8107974971182569,0.7721034014591542,0.2668419614130137,0.02106872121138232
stage1_gcn_kd,11,11,0.2218734004667827,0.21801272460392543,0.8186087509519077,0.7690039483814903,0.23898803549153463,0.017848767606275424
stage1_gcn_kd,12,12,0.21876039675303868,0.22759494824068888,0.8186751400528846,0.7917509368309411,0.21816700544892526,0.02012463259909834
stage1_gcn_kd,13,13,0.21629042862629405,0.21005204319953918,0.8266060391795659,0.7817329959660982,0.2039780358270723,0.020962494824613844
stage1_gcn_kd,14,14,0.21545378194779766,0.2305217044694083,0.8212821673324856,0.775728967043194,0.1869194687021022,0.020541068964770863
stage1_gcn_kd,15,15,0.2110393637297105,0.21235678877149308,0.8302351340686064,0.7954749853389504,0.17453135975769588,0.020178372306483134
